Type,Step Size,Goal Bias,Spacing,Steepness,Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken,Obstacles
Greedy,2,0.37,0,12,113.79751356691669,70,101.64944246013641,72,2468,7.526979207992554,19
Speedy,2,0.37,0.5,12,98.65449945651032,58,88.1750846382926,60,2152,9.152711391448975,19
Normal,2,0,0,12,82.28257252527965,46,78.89333705487682,48,1140,2.4979560375213623,19
Spaced,2,0,0.5,12,107.5536756787716,61,96.96328525157534,63,2711,10.475010871887207,19
Greedy,2,0.37,0,12,100.92590208960814,53,92.56765056028057,55,1111,2.8516247272491455,19
Speedy,2,0.37,0.5,12,99.27775911861461,55,93.1134448704176,57,582,2.340280055999756,19
Normal,2,0,0,12,89.90470215425933,50,83.76996234829885,52,2309,5.721365690231323,19
Spaced,2,0,0.5,12,107.12693837273189,67,97.6081827687943,69,3772,17.238653659820557,19
Greedy,2,0.37,0,12,101.04124369326072,57,92.27863225374023,59,2338,6.744168996810913,19
Speedy,2,0.37,0.5,12,105.66917128570117,61,95.04073035550776,63,1956,8.874064922332764,19
Normal,2,0,0,12,98.38977819617764,63,87.79736111780497,65,4315,14.061375856399536,19
Spaced,2,0,0.5,12,98.61857500275943,53,90.21834017623732,55,785,2.861077308654785,19
Greedy,2,0.37,0,12,117.82152159805237,65,108.77977302294946,67,1124,2.7701737880706787,19
Speedy,2,0.37,0.5,12,108.15262813905805,63,96.97423293351947,65,1576,6.08373761177063,19
Normal,2,0,0,12,111.58705277412233,66,104.10390349143462,68,3180,8.797800302505493,19
Spaced,2,0,0.5,12,96.93512427324231,52,90.29580557302958,54,1355,4.407534837722778,19
Greedy,2,0.37,0,12,103.46978284186869,62,94.89878893019164,64,2193,6.944037914276123,19
Speedy,2,0.37,0.5,12,95.62760021334039,55,90.0732553061613,57,1381,5.441940069198608,19
Normal,2,0,0,12,97.0926130543946,53,89.81492557491245,55,902,1.959867000579834,19
Spaced,2,0,0.5,12,105.48141604694153,57,95.22630467733052,59,1428,5.0061705112457275,19
Greedy,2,0.37,0,12,109.7325407551139,66,100.65834982698729,68,3429,12.025608777999878,19
Speedy,2,0.37,0.5,12,104.79896227240293,59,96.49085344898624,61,2016,8.696400165557861,19
Normal,2,0,0,12,101.39339241559786,58,94.25699781692074,60,2967,7.964791297912598,19
Spaced,2,0,0.5,12,100.14390850364657,52,90.1095725762004,54,736,2.8037006855010986,19
Greedy,2,0.37,0,12,101.39977472865884,60,92.02525596867288,62,2368,6.762388706207275,19
Speedy,2,0.37,0.5,12,90.95231150903498,49,84.64595113128794,51,550,2.6092629432678223,19
Normal,2,0,0,12,100.31730975737435,55,92.70015874070275,57,1343,3.150989532470703,19
Spaced,2,0,0.5,12,111.63927828507182,66,97.33780471456305,68,2174,8.113944053649902,19
Greedy,2,0.37,0,12,107.82379772677263,61,100.19516676964871,63,1238,3.080213785171509,19
Speedy,2,0.37,0.5,12,109.31417715850257,64,100.61764681199136,66,1507,6.326833963394165,19
Normal,2,0,0,12,110.23355064002162,64,98.53639007288417,66,3641,11.310830354690552,19
Spaced,2,0,0.5,12,84.6629550311013,45,80.23188286972896,47,952,3.2335827350616455,19
Greedy,2,0.37,0,12,96.0207408498803,51,87.54005183703453,53,368,0.8170993328094482,19
Speedy,2,0.37,0.5,12,95.20404612722646,53,86.89143784512429,55,426,1.9074010848999023,19
Normal,2,0,0,12,102.34171832787938,55,95.62649222866087,57,981,2.2759387493133545,19
Spaced,2,0,0.5,12,95.4448554589108,53,88.91067454158593,55,1815,6.341623067855835,19
Greedy,2,0.37,0,12,108.81324430498556,58,99.92425544702564,60,1092,2.558317184448242,19
Speedy,2,0.37,0.5,12,98.92808601423394,53,92.33780589361794,55,422,1.6311125755310059,19
Normal,2,0,0,12,106.2876566298382,57,97.23363662642447,59,1238,2.8275249004364014,19
Spaced,2,0,0.5,12,108.45079793978987,63,101.38378834154642,65,2433,9.16079568862915,19
Greedy,2,0.37,0,12,94.1396778241718,50,87.11431026251327,52,704,1.6148569583892822,19
Speedy,2,0.37,0.5,12,105.88523919951193,59,95.26109387494742,61,630,2.3790781497955322,19
Normal,2,0,0,12,113.1507584556758,66,103.84178821410478,68,3222,8.99126672744751,19
Spaced,2,0,0.5,12,95.91641953052957,57,88.3120849139623,59,1616,5.664555549621582,19
Greedy,2,0.37,0,12,100.01169814359767,61,92.71922488635118,63,2702,8.74063754081726,19
Speedy,2,0.37,0.5,12,100.2401589333482,55,90.73257619436284,57,510,2.0243802070617676,19
Normal,2,0,0,12,103.82742287011645,63,96.09256073934965,65,3308,9.748344898223877,19
Spaced,2,0,0.5,12,107.66007083827712,61,97.10993444894953,63,2784,11.00446629524231,19
Greedy,2,0.37,0,12,107.75511690564215,62,98.73611517732122,64,1704,4.62513279914856,19
Speedy,2,0.37,0.5,12,97.94512989323898,52,89.53471775538513,54,534,2.105318307876587,19
Normal,2,0,0,12,107.53389401526037,66,99.13801764717451,68,4243,13.877666711807251,19
Spaced,2,0,0.5,12,103.585434009908,60,94.24420498851396,62,2646,10.161471366882324,19
Greedy,2,0.37,0,12,111.01078877499616,64,99.81219188018618,66,2564,7.626845359802246,19
Speedy,2,0.37,0.5,12,96.98400040926083,52,90.77402159388626,54,347,1.512007713317871,19
Normal,2,0,0,12,106.6305731780985,58,98.52200695036225,60,943,2.316871166229248,19
Spaced,2,0,0.5,12,98.47644235732166,55,89.59317586824086,57,1620,5.66945481300354,19
Greedy,2,0.37,0,12,109.73751520743099,63,99.37143821963099,65,3194,10.667834043502808,19
Speedy,2,0.37,0.5,12,103.37344759386563,59,93.93297232000197,61,1613,6.792051076889038,19
Normal,2,0,0,12,104.98347190594313,66,94.09349517517543,68,4808,16.44310712814331,19
Spaced,2,0,0.5,12,92.9272666480397,53,86.24804814920748,55,1571,5.157085180282593,19
Greedy,2,0.37,0,12,99.97923896061165,54,91.23080711801194,56,991,2.5694386959075928,19
Speedy,2,0.37,0.5,12,98.5701616104182,55,93.92827826309917,57,1454,5.9253199100494385,19
Normal,2,0,0,12,106.2156141438891,67,98.3368350629285,69,4467,15.043424367904663,19
Spaced,2,0,0.5,12,98.68173235521607,56,91.0925450178267,58,1855,6.460071563720703,19
Greedy,2,0.37,0,12,96.77216996955889,58,87.5118229343643,60,2596,7.8062145709991455,19
Speedy,2,0.37,0.5,12,99.79809304377564,53,92.14964097285737,55,316,1.4023916721343994,19
Normal,2,0,0,12,104.14403836767161,64,93.67370296137395,66,2916,7.928875923156738,19
Spaced,2,0,0.5,12,105.55353800908892,61,93.01173051267827,63,1551,5.121575832366943,19
Greedy,2,0.37,0,12,106.54314354644444,61,94.79323831172813,63,2252,6.819617986679077,19
Speedy,2,0.37,0.5,12,91.61542256542958,49,84.28197936520864,51,513,2.1979103088378906,19
Normal,2,0,0,12,113.6612345174319,61,101.81241613756023,63,1103,2.498239755630493,19
Spaced,2,0,0.5,12,109.87471141835476,67,99.95891041910339,69,3970,18.315760612487793,19
Greedy,2,0.37,0,12,107.88561901934116,60,97.17415673494551,62,2153,5.804809331893921,19
Speedy,2,0.37,0.5,12,101.89282010283951,55,91.8836906819102,57,430,1.8696036338806152,19
Normal,2,0,0,12,99.00200516143269,55,92.0518910020154,57,1724,4.086230993270874,19
Spaced,2,0,0.5,12,92.45560846288164,52,85.63716454521685,54,457,1.7253391742706299,19
Greedy,2,0.37,0,12,115.65968142273027,70,103.71638198004875,72,3256,11.467806100845337,19
Speedy,2,0.37,0.5,12,107.29067980972977,59,95.18765206520584,61,1886,8.37469744682312,19
Normal,2,0,0,12,116.87746319388752,69,101.72999283460804,71,3606,11.198538541793823,19
Spaced,2,0,0.5,12,99.76619126280913,55,92.92980415494205,57,1995,7.12230372428894,19
Greedy,2,0.37,0,12,93.88868805695002,56,86.87730772547516,58,1445,3.505199909210205,19
Speedy,2,0.37,0.5,12,110.74960121789573,64,101.82303316645404,66,2188,9.938984870910645,19
Normal,2,0,0,12,98.65654429894116,59,88.69856891793853,61,3034,8.505676507949829,19
Spaced,2,0,0.5,12,111.80238308587651,64,102.1430338675105,66,3002,12.770007133483887,19
Greedy,2,0.37,0,12,103.15981930542391,61,92.90470874127264,63,2650,8.217947959899902,19
Speedy,2,0.37,0.5,12,101.88771524040025,55,92.04397176197831,57,579,2.338787794113159,19
Normal,2,0,0,12,101.47134628079755,64,91.47446158672227,66,4062,13.26503872871399,19
Spaced,2,0,0.5,12,110.49154548688988,66,101.29147044347063,68,2495,9.703538656234741,19
Greedy,2,0.37,0,12,105.81397018986783,61,94.69870513963541,63,2758,9.005767107009888,19
Speedy,2,0.37,0.5,12,108.06439905834081,61,96.72066568811637,63,1475,6.092846393585205,19
Normal,2,0,0,12,101.22579032384297,54,90.39639879597587,56,839,1.8232502937316895,19
Spaced,2,0,0.5,12,106.36876841472173,61,95.14756821869649,63,1774,6.0958497524261475,19
Greedy,2,0.37,0,12,109.19918115017707,65,98.53918944376854,67,3909,14.8016037940979,19
Speedy,2,0.37,0.5,12,108.65902103187909,67,97.11029225545522,69,2102,8.993350505828857,19
Normal,2,0,0,12,100.72080348224178,64,93.72065323054369,66,4457,15.035385847091675,19
Spaced,2,0,0.5,12,99.46574229994671,57,91.05148503062388,59,1445,4.7725255489349365,19
Greedy,2,0.37,0,12,111.73056555205646,67,96.5740465427157,69,2177,6.260574102401733,19
Speedy,2,0.37,0.5,12,105.73467918694884,59,95.32856203635714,61,1675,6.914403676986694,19
Normal,2,0,0,12,104.42151545726622,67,96.87516779578138,69,3689,11.404407262802124,19
Spaced,2,0,0.5,12,93.37495732493134,52,85.11588898844325,54,1762,6.447744369506836,19
Greedy,2,0.37,0,12,109.79792589398615,57,102.3329019079006,59,483,1.2810163497924805,19
Speedy,2,0.37,0.5,12,101.18454409428249,55,93.09951701514508,57,972,3.568207025527954,19
Normal,2,0,0,12,107.11222636529105,59,95.58544032652392,61,1491,3.2501211166381836,19
Spaced,2,0,0.5,12,102.36131081840985,54,95.77379648820845,56,835,2.8773770332336426,19
Greedy,2,0.37,0,12,116.76599045238689,71,102.97209691034202,73,3161,10.894670724868774,19
Speedy,2,0.37,0.5,12,101.42104207786485,55,94.31434909960826,57,1346,5.304957866668701,19
Normal,2,0,0,12,91.19986672815894,49,85.51287679684782,51,1585,3.8440167903900146,19
Spaced,2,0,0.5,12,92.32047496690589,56,85.46792303996448,58,1869,6.5991034507751465,19
Greedy,2,0.37,0,12,101.85813790292327,59,90.88105532360365,61,2374,6.9098474979400635,19
Speedy,2,0.37,0.5,12,109.92737083173253,64,96.85194644808784,66,2574,11.758332014083862,19
Normal,2,0,0,12,97.4491478456676,56,89.40861277623989,58,3054,8.814305067062378,19
Spaced,2,0,0.5,12,106.76588947862939,65,97.57262363578786,67,2430,9.913162469863892,19
Greedy,2,0.37,0,12,103.95259512885526,62,97.23267258665268,64,3985,15.308431625366211,19
Speedy,2,0.37,0.5,12,96.65274097550436,56,87.81848161267126,58,2372,11.144936323165894,19
Normal,2,0,0,12,117.29036292864811,73,105.01244244665777,75,4272,14.120331287384033,19
Spaced,2,0,0.5,12,89.8905265589867,50,84.23265242282554,52,1458,5.1518638134002686,19
Greedy,2,0.37,0,12,102.38150318220055,57,94.03580441701733,59,1022,2.669029951095581,19
Speedy,2,0.37,0.5,12,104.40502350240263,65,93.15561164069614,67,2202,10.054059028625488,19
Normal,2,0,0,12,100.10666328046278,57,92.3412382445058,59,1980,4.9156670570373535,19
Spaced,2,0,0.5,12,100.46985319065233,55,88.82160065490937,57,1212,4.139446258544922,19
Greedy,2,0.37,0,12,98.61300157671253,61,92.54886958440395,63,2803,9.143421649932861,19
Speedy,2,0.37,0.5,12,102.76169111427993,55,95.82996506573558,57,444,1.4557209014892578,19
Normal,2,0,0,12,114.56678994496505,74,104.18091790042514,76,5014,17.53971529006958,19
Spaced,2,0,0.5,12,88.77813528723296,57,83.17539438968814,59,3281,13.879225492477417,19
Greedy,2,0.37,0,12,109.51958094479373,68,98.34648633616712,70,2957,9.710930347442627,19
Speedy,2,0.37,0.5,12,100.85927397292842,52,92.47726743944405,54,910,3.7934467792510986,19
Normal,2,0,0,12,101.43307519141688,56,93.70056142501316,58,690,1.5757362842559814,19
Spaced,2,0,0.5,12,97.31398268843816,57,89.69467464306464,59,2220,8.275473356246948,19
Greedy,2,0.37,0,12,113.88852079123605,67,103.14849824586372,69,3072,10.177797794342041,19
Speedy,2,0.37,0.5,12,97.63254540176297,52,89.14466405597182,54,391,1.756150484085083,19
Normal,2,0,0,12,110.10274221487659,58,102.3825718889883,60,1126,2.760133743286133,19
Spaced,2,0,0.5,12,98.95674840659268,57,90.5879453023703,59,1554,5.551360607147217,19
Greedy,2,0.37,0,12,95.27447873671018,50,88.64263460732002,52,821,1.9124407768249512,19
Speedy,2,0.37,0.5,12,102.58422628676567,55,95.40922455504219,57,1449,5.780341148376465,19
Normal,2,0,0,12,108.5256478597465,59,97.45037038776374,61,1159,2.8175575733184814,19
Spaced,2,0,0.5,12,102.97777614654673,59,94.14944147837733,61,2235,8.277798175811768,19
Greedy,2,0.37,0,12,103.13537300726192,60,93.9358730613092,62,2582,7.948741436004639,19
Speedy,2,0.37,0.5,12,113.90579819378254,67,102.5623873297389,69,2231,9.963060855865479,19
Normal,2,0,0,12,101.47372949569893,59,94.5127178762877,61,2393,5.941527366638184,19
Spaced,2,0,0.5,12,108.36026149001482,63,95.13694275134871,65,2939,11.964455366134644,19
Greedy,2,0.37,0,12,107.42969680850798,58,97.86326514201554,60,957,2.217985153198242,19
Speedy,2,0.37,0.5,12,96.61792294284483,58,90.86491046025071,60,2375,10.509631156921387,19
Normal,2,0,0,12,101.90043628654998,55,93.95720020607072,57,1101,2.3933162689208984,19
Spaced,2,0,0.5,12,107.17627095367708,66,96.7994069502383,68,2962,11.982492446899414,19
Greedy,2,0.37,0,12,103.4759083596091,56,94.46637589962994,58,627,1.540330171585083,19
Speedy,2,0.37,0.5,12,105.01106231238191,62,96.70510919174653,64,2320,10.585304260253906,19
Normal,2,0,0,12,107.50855209942031,66,97.58398544381927,68,4526,15.678858041763306,19
Spaced,2,0,0.5,12,99.27553265008164,56,92.23233612663064,58,2353,8.90249514579773,19
Greedy,2,0.37,0,12,116.15423432233624,69,104.59063019971187,71,3202,10.425502300262451,19
Speedy,2,0.37,0.5,12,107.80520764259833,63,97.289214342785,65,1708,6.900298118591309,19
Normal,2,0,0,12,104.55876656790488,64,96.40790210251771,66,3302,9.482387065887451,19
Spaced,2,0,0.5,12,114.01393483207109,65,101.8328186547557,67,2771,11.376431703567505,19
Greedy,2,0.37,0,12,108.88106804110033,65,97.14223516413733,67,2528,8.129642248153687,19
Speedy,2,0.37,0.5,12,108.6459187228348,64,98.58853706573618,66,2197,9.924766302108765,19
Normal,2,0,0,12,96.18698015915602,58,86.49840967527709,60,1928,4.363348722457886,19
Spaced,2,0,0.5,12,95.52395187306854,56,88.79777575046889,58,2405,8.863195657730103,19
Greedy,2,0.37,0,12,94.92274054420206,55,87.26327829704655,57,911,2.3201043605804443,19
Speedy,2,0.37,0.5,12,97.05455989611005,59,91.03543885448741,61,1427,6.167793035507202,19
Normal,2,0,0,12,111.99307012606022,67,101.20776286582753,69,3300,9.710082769393921,19
Spaced,2,0,0.5,12,102.68480505660432,59,92.7072178233023,61,2693,10.857862710952759,19
Greedy,2,0.37,0,12,102.78057438662282,63,94.19272773144509,65,3132,10.591461420059204,19
Speedy,2,0.37,0.5,12,92.3446183655416,54,83.78418654401229,56,580,2.6656172275543213,19
Normal,2,0,0,12,107.40734507563026,59,96.28482141654065,61,1427,3.3750288486480713,19
Spaced,2,0,0.5,12,90.35148549461994,52,83.52382956375864,54,2012,6.899429798126221,19
Greedy,2,0.37,0,12,106.68400979473783,60,95.89958176978875,62,497,1.102515459060669,19
Speedy,2,0.37,0.5,12,106.2538878630169,59,99.84489080404376,61,796,3.2830755710601807,19
Normal,2,0,0,12,104.18567836712369,61,96.27368309266134,63,3480,10.306787014007568,19
Spaced,2,0,0.5,12,96.44697730306936,54,90.52234261941685,56,1230,4.73537015914917,19
Greedy,2,0.37,0,12,96.45894970505776,53,88.56840260951525,55,508,1.2795839309692383,19
Speedy,2,0.37,0.5,12,102.14098792090769,56,93.28817477889889,58,479,1.6772205829620361,19
Normal,2,0,0,12,106.22969707070735,59,98.25365939251742,61,1803,4.4092512130737305,19
Spaced,2,0,0.5,12,98.4146070116143,53,91.8537854860609,55,1656,5.808853626251221,19
Greedy,2,0.37,0,12,114.79907281274721,64,102.56083007403454,66,3258,10.938706398010254,19
Speedy,2,0.37,0.5,12,109.92223623519847,62,102.34310692837502,64,1869,8.026742458343506,19
Normal,2,0,0,12,109.21369483718962,65,99.9070015965902,67,3587,10.770892143249512,19
Spaced,2,0,0.5,12,91.81076836826138,48,85.73998695557556,50,541,1.9147937297821045,19
Greedy,2,0.37,0,12,111.27459133192293,64,102.00795327339324,66,2370,6.7264485359191895,19
Speedy,2,0.37,0.5,12,99.60045158094141,58,92.36857829842663,60,941,4.230008840560913,19
Normal,2,0,0,12,112.11712073318216,59,104.2507923466371,61,922,2.1362924575805664,19
Spaced,2,0,0.5,12,105.01042289782484,62,97.52437971154764,64,2517,9.485227823257446,19
Greedy,2,0.37,0,12,104.01179893435568,62,95.59119993140459,64,1978,6.013890504837036,19
Speedy,2,0.37,0.5,12,107.95304274757076,62,98.35021226605699,64,2664,12.65670108795166,19
Normal,2,0,0,12,100.22233858608003,60,93.03283618691502,62,2704,7.341068506240845,19
Spaced,2,0,0.5,12,100.00149914063434,52,91.0157532129012,54,1123,3.7320823669433594,19
Greedy,2,0.37,0,12,93.73798308009853,51,84.16762616720628,53,401,0.9174633026123047,19
Speedy,2,0.37,0.5,12,102.42406394234442,60,94.99726167715319,62,1941,8.072524785995483,19
Normal,2,0,0,12,113.3041197285893,70,102.20886952958043,72,3787,11.914839029312134,19
Spaced,2,0,0.5,12,105.9746566487529,60,96.50592196074342,62,2730,11.064196348190308,19
Greedy,2,0.37,0,12,88.16454708130043,46,80.54440513660226,48,372,0.8274421691894531,19
Speedy,2,0.37,0.5,12,92.5192673387105,51,86.63781268609281,53,1397,5.485097646713257,19
Normal,2,0,0,12,110.40639811372198,64,100.560459518766,66,3718,11.758185863494873,19
Spaced,2,0,0.5,12,111.11442939050664,63,97.33335337853703,65,2637,10.77277660369873,19
Greedy,2,0.37,0,12,105.51022002318498,56,95.40359886689497,58,625,1.5510001182556152,19
Speedy,2,0.37,0.5,12,95.9530135497731,55,89.26832809423155,57,611,2.5797982215881348,19
Normal,2,0,0,12,108.505098886668,65,97.20794871318084,67,3394,10.223957300186157,19
Spaced,2,0,0.5,12,102.51642693380582,58,94.73005173217565,60,2349,8.735027313232422,19
Greedy,2,0.37,0,12,111.56793211796685,62,100.11546597671406,64,2227,6.63208270072937,19
Speedy,2,0.37,0.5,12,99.2592175117146,52,91.23683465896131,54,395,1.8167824745178223,19
Normal,2,0,0,12,97.5204597692177,57,90.76978454718594,59,3029,8.453371286392212,19
Spaced,2,0,0.5,12,94.8461127669973,51,86.94847214810926,53,1167,4.0560691356658936,19
Greedy,2,0.37,0,12,102.33459373834394,61,93.86233149690997,63,2896,9.511125802993774,19
Speedy,2,0.37,0.5,12,96.39265616451331,52,90.56555107989186,54,665,2.5264534950256348,19
Normal,2,0,0,12,93.66800720172122,54,84.88051665677467,56,2275,5.922880411148071,19
Spaced,2,0,0.5,12,103.4085145555237,54,92.67238547012663,56,518,1.778548240661621,19
Greedy,2,0.37,0,12,104.83123442245154,57,95.44058113097317,59,890,2.167402505874634,19
Speedy,2,0.37,0.5,12,100.19268438164681,55,90.2348368304421,57,1157,4.350612640380859,19
Normal,2,0,0,12,104.10029423394964,59,94.62069306579255,61,2363,6.083118915557861,19
Spaced,2,0,0.5,12,92.42730253510456,49,85.64966988635548,51,770,2.39204740524292,19
Greedy,2,0.37,0,12,98.46035686680332,51,90.25349451017794,53,584,1.5356576442718506,19
Speedy,2,0.37,0.5,12,105.54810558967209,61,96.92330581400253,63,1713,7.194798946380615,19
Normal,2,0,0,12,104.27494132198963,58,92.64002042999591,60,1524,3.4969544410705566,19
Spaced,2,0,0.5,12,101.68225580619703,57,90.53113100574514,59,1431,4.7312400341033936,19
Greedy,2,0.37,0,12,106.63475154562362,58,97.41270038435763,60,865,2.3044769763946533,19
Speedy,2,0.37,0.5,12,98.08788474513058,53,90.08395092800583,55,456,1.7693088054656982,19
Normal,2,0,0,12,105.89433652818568,56,97.40901940798875,58,635,1.3655054569244385,19
Spaced,2,0,0.5,12,104.77073859122956,64,96.19948078048527,66,3345,15.248703241348267,19
Greedy,2,0.37,0,12,104.62723483683196,61,96.2367580885967,63,1463,3.6162586212158203,19
Speedy,2,0.37,0.5,12,103.92873238739509,56,93.05109156805,58,1622,6.670589208602905,19
Normal,2,0,0,12,101.23095068829797,55,93.1008206883114,57,1007,2.2795910835266113,19
Spaced,2,0,0.5,12,105.07124151554721,68,95.2214271439577,70,2687,11.033284187316895,19
Greedy,2,0.37,0,12,88.80589759137045,53,83.26182294730411,55,1793,4.7727954387664795,19
Speedy,2,0.37,0.5,12,111.21045685095335,61,102.08599353780751,63,1455,6.153688907623291,19
Normal,2,0,0,12,99.49783432501933,61,88.71851678971957,63,2981,8.070043802261353,19
Spaced,2,0,0.5,12,95.86174651956627,51,86.85715506660156,53,546,1.7053039073944092,19
Greedy,2,0.37,0,12,103.62977850696619,56,92.88502672883686,58,941,2.406306505203247,19
Speedy,2,0.37,0.5,12,94.07545125954499,50,86.43884980977714,52,539,2.3592281341552734,19
